1512262893.924720, 0
1512262894.024885, 1
1512262894.125077, 0
1512262894.225243, 0
1512262894.325431, 19
1512262894.425569, 40
1512262894.525713, 39
1512262894.625843, 41
1512262894.728371, 37
1512262894.830665, 41
1512262894.933030, 41
1512262895.033207, 41
1512262895.136307, 41
1512262895.238476, 41
1512262895.338616, 41
1512262895.438890, 40
1512262895.539089, 39
1512262895.639252, 42
1512262895.741251, 40
1512262895.841359, 41
1512262895.942119, 40
1512262896.042857, 40
1512262896.143003, 40
1512262896.243254, 41
1512262896.343502, 40
1512262896.443723, 39
1512262896.543854, 39
1512262896.644048, 42
1512262896.744265, 41
1512262896.844529, 40
1512262896.944710, 40
1512262897.045017, 40
1512262897.146018, 40
1512262897.249170, 40
1512262897.350029, 42
1512262897.450214, 41
1512262897.550386, 40
1512262897.650553, 40
1512262897.750729, 41
1512262897.850857, 40
1512262897.951021, 39
1512262898.051257, 40
1512262898.151430, 41
1512262898.252232, 39
1512262898.352363, 42
1512262898.452537, 38
1512262898.553386, 41
1512262898.653517, 42
1512262898.754294, 40
1512262898.854450, 40
1512262898.954583, 40
1512262899.054712, 41
1512262899.154915, 40
1512262899.255149, 40
1512262899.355344, 40
1512262899.455654, 40
1512262899.555851, 41
1512262899.656004, 40
1512262899.756160, 40
1512262899.856443, 40
1512262899.956604, 40
1512262900.056798, 41
1512262900.157094, 39
1512262900.257391, 41
1512262900.357617, 40
1512262900.458030, 40
1512262900.558284, 41
1512262900.658609, 40
1512262900.758847, 40
1512262900.859106, 40
1512262900.959306, 41
1512262901.059567, 39
1512262901.159774, 41
1512262901.260023, 40
1512262901.360279, 40
1512262901.461525, 41
1512262901.561808, 40
1512262901.662334, 40
1512262901.762518, 41
1512262901.862712, 40
1512262901.962898, 40
1512262902.063140, 40
1512262902.163373, 38
1512262902.263611, 41
1512262902.363836, 41
1512262902.464080, 41
1512262902.564328, 40
1512262902.664566, 41
1512262902.764770, 39
1512262902.865029, 41
1512262902.965221, 40
1512262903.065492, 40
1512262903.165680, 41
1512262903.265896, 39
1512262903.366177, 40
1512262903.466412, 41
1512262903.566832, 41
1512262903.667103, 40
1512262903.767499, 40
1512262903.867750, 40
1512262903.968302, 41
1512262904.070576, 40
1512262904.172886, 41
1512262904.274007, 41
1512262904.374154, 40
1512262904.474742, 41
1512262904.575292, 40
1512262904.675883, 40
1512262904.776578, 39
1512262904.876833, 41
1512262904.977041, 41
1512262905.077211, 40
1512262905.177394, 41
1512262905.278607, 40
1512262905.378827, 40
1512262905.478999, 41
1512262905.579196, 40
1512262905.679540, 40
1512262905.779760, 40
1512262905.881850, 40
1512262905.982114, 41
1512262906.082295, 41
1512262906.182505, 40
1512262906.282698, 40
1512262906.382972, 40
1512262906.483276, 40
1512262906.583496, 41
1512262906.683696, 40
1512262906.783939, 40
1512262906.884187, 40
1512262906.984353, 40
1512262907.086219, 40
1512262907.187848, 41
1512262907.289819, 41
1512262907.392429, 41
1512262907.494520, 41
1512262907.596485, 41
1512262907.697033, 41
1512262907.797699, 39
1512262907.898239, 41
1512262907.998537, 40
1512262908.098861, 41
1512262908.199081, 41
1512262908.299375, 40
1512262908.399648, 40
1512262908.501316, 40
1512262908.602969, 41
1512262908.703145, 41
1512262908.803216, 40
1512262908.903325, 40
1512262909.003540, 39
1512262909.103666, 41
1512262909.203781, 38
1512262909.303887, 41
1512262909.403953, 41
1512262909.504028, 41
1512262909.604117, 40
1512262909.704299, 40
1512262909.804392, 40
1512262909.904463, 41
1512262910.004616, 40
1512262910.104752, 40
1512262910.204820, 40
1512262910.305045, 40
1512262910.405226, 40
1512262910.505443, 41
1512262910.605568, 40
1512262910.705712, 40
1512262910.805898, 39
1512262910.906115, 41
1512262911.006338, 40
1512262911.106547, 40
1512262911.206765, 41
1512262911.307003, 40
1512262911.407309, 40
1512262911.507593, 40
1512262911.607802, 41
1512262911.708049, 40
1512262911.808187, 40
1512262911.908351, 40
1512262912.008536, 40
1512262912.108676, 41
1512262912.208894, 39
1512262912.309035, 41
1512262912.409214, 40
1512262912.509360, 39
1512262912.610116, 41
1512262912.710261, 41
1512262912.810431, 40
1512262912.910658, 40
1512262913.010847, 40
1512262913.111085, 40
1512262913.211312, 33
1512262913.311476, 21
1512262913.411641, 21
1512262913.511793, 24
1512262913.612106, 39
1512262913.712394, 11
1512262913.812649, 0
1512262913.913023, 3
1512262914.013299, 10
1512262914.115492, 9
1512262914.215740, 8
1512262914.315952, 7
1512262914.416195, 7
1512262914.516441, 6
1512262914.616700, 6
1512262914.717019, 8
1512262914.817299, 9
1512262914.917554, 10
1512262915.017758, 10
1512262915.118045, 11
1512262915.218322, 12
1512262915.318557, 14
1512262915.418741, 16
1512262915.518947, 16
1512262915.619308, 18
1512262915.719607, 19
1512262915.819788, 20
1512262915.920055, 20
1512262916.020277, 20
1512262916.120548, 19
1512262916.221658, 19
1512262916.321895, 10
1512262916.422153, 15
1512262916.522408, 17
1512262916.622641, 17
1512262916.722804, 17
1512262916.823038, 18
1512262916.923309, 18
1512262917.023520, 19
1512262917.123787, 19
1512262917.226608, 20
1512262917.328815, 22
1512262917.429665, 20
1512262917.530309, 20
1512262917.631308, 14
1512262917.731670, 13
1512262917.831935, 16
1512262917.932242, 18
1512262918.035202, 18
1512262918.135482, 19
1512262918.236356, 19
1512262918.336992, 21
1512262918.438686, 19
1512262918.540502, 21
1512262918.642446, 21
1512262918.743555, 20
1512262918.843852, 22
1512262918.944362, 5
1512262919.044784, 14
1512262919.145192, 17
1512262919.245668, 17
1512262919.347756, 16
1512262919.448754, 18
1512262919.551009, 18
1512262919.652736, 19
1512262919.754680, 19
1512262919.856743, 21
1512262919.958664, 21
1512262920.058894, 21
1512262920.160814, 21
1512262920.260942, 9
1512262920.361122, 16
1512262920.461992, 18
1512262920.562094, 19
1512262920.662225, 18
1512262920.762362, 19
1512262920.862535, 20
1512262920.964891, 21
1512262921.066824, 20
1512262921.170020, 21
1512262921.272114, 20
1512262921.374146, 19
1512262921.475792, 19
1512262921.577764, 19
1512262921.678208, 22
1512262921.778873, 20
1512262921.879899, 20
1512262921.980078, 21
1512262922.080227, 20
1512262922.182232, 19
1512262922.283040, 20
1512262922.383171, 21
1512262922.485215, 21
1512262922.585464, 21
1512262922.686009, 20
1512262922.786380, 21
1512262922.886850, 18
1512262922.987780, 20
1512262923.087996, 21
1512262923.188831, 20
1512262923.290322, 21
1512262923.391520, 21
1512262923.491838, 21
1512262923.592201, 18
1512262923.692404, 19
1512262923.792706, 20
1512262923.893219, 21
1512262923.993711, 20
1512262924.095793, 21
1512262924.197670, 21
1512262924.297821, 17
1512262924.397991, 19
1512262924.498165, 20
1512262924.600330, 21
1512262924.700470, 21
1512262924.800710, 21
1512262924.900920, 20
1512262925.001126, 22
1512262925.104280, 18
1512262925.204512, 20
1512262925.304654, 21
1512262925.405365, 20
1512262925.505537, 21
1512262925.605712, 21
1512262925.705842, 21
1512262925.807099, 18
1512262925.907310, 20
1512262926.007463, 20
1512262926.108500, 21
1512262926.208779, 20
1512262926.309008, 21
1512262926.409851, 21
1512262926.510219, 18
1512262926.610442, 19
1512262926.711119, 20
1512262926.811709, 21
1512262926.911984, 21
1512262927.012560, 21
1512262927.113780, 21
1512262927.214603, 19
1512262927.314742, 19
1512262927.414991, 20
1512262927.515231, 21
1512262927.615833, 21
1512262927.718009, 20
1512262927.820103, 22
1512262927.920619, 18
1512262928.020877, 18
1512262928.121339, 19
1512262928.221801, 20
1512262928.322451, 20
1512262928.423466, 21
1512262928.523674, 21
1512262928.623871, 20
1512262928.724060, 19
1512262928.824245, 17
1512262928.925291, 19
1512262929.025905, 20
1512262929.126461, 21
1512262929.227271, 20
1512262929.327486, 21
1512262929.427740, 21
1512262929.528002, 20
1512262929.628297, 14
1512262929.728550, 17
1512262929.828786, 19
1512262929.928954, 20
1512262930.029116, 20
1512262930.129273, 20
1512262930.229439, 21
1512262930.329768, 20
1512262930.429979, 20
1512262930.530630, 21
1512262930.630985, 18
1512262930.731237, 19
1512262930.831489, 20
1512262930.931703, 21
1512262931.031854, 21
1512262931.132056, 20
1512262931.232246, 21
1512262931.332485, 18
1512262931.432671, 18
1512262931.532823, 18
1512262931.632943, 21
1512262931.733397, 20
1512262931.834511, 16
1512262931.935014, 17
1512262932.035237, 19
1512262932.135513, 17
1512262932.235976, 16
1512262932.336210, 12
1512262932.436380, 11
1512262932.536975, 2
1512262932.637531, 7
1512262932.738286, 6
1512262932.838544, 7
1512262932.939296, 6
1512262933.039974, 7
1512262933.140588, 8
1512262933.241901, 7
1512262933.342488, 9
1512262933.442883, 9
1512262933.543415, 9
1512262933.644058, 11
1512262933.744684, 12
1512262933.845407, 14
1512262933.946065, 13
1512262934.046237, 13
1512262934.147117, 15
1512262934.247380, 13
1512262934.347616, 18
1512262934.447850, 18
1512262934.548099, 4
1512262934.648485, 5
1512262934.748839, 10
1512262934.849285, 10
1512262934.949577, 11
1512262935.049879, 10
1512262935.150225, 10
1512262935.250551, 11
1512262935.350787, 11
1512262935.451009, 13
1512262935.551206, 12
1512262935.651584, 14
1512262935.752884, 12
1512262935.853021, 13
1512262935.953177, 14
1512262936.053339, 16
1512262936.153476, 16
1512262936.253624, 1
1512262936.353792, 6
1512262936.454055, 8
1512262936.554246, 10
1512262936.655104, 11
1512262936.755277, 10
1512262936.855452, 10
1512262936.955707, 9
1512262937.055916, 12
1512262937.156191, 12
1512262937.256488, 13
1512262937.356734, 14
1512262937.456919, 14
1512262937.557168, 13
1512262937.657412, 13
1512262937.757680, 14
1512262937.859784, 15
1512262937.961702, 14
1512262938.064038, 6
1512262938.166042, 1
1512262938.271019, 6
1512262938.371268, 6
1512262938.471505, 6
1512262938.573118, 5
1512262938.673274, 6
1512262938.773421, 6
1512262938.873566, 6
1512262938.973823, 6
1512262939.074044, 8
1512262939.174211, 8
1512262939.275008, 9
1512262939.376545, 11
1512262939.476976, 12
1512262939.577544, 12
1512262939.678707, 13
1512262939.779003, 13
1512262939.879238, 14
1512262939.980143, 16
1512262940.080292, 16
1512262940.180861, 14
1512262940.282351, 13
1512262940.384576, 14
1512262940.485331, 12
1512262940.587017, 11
1512262940.687240, 11
1512262940.787487, 11
1512262940.887742, 11
1512262940.988354, 12
1512262941.088903, 13
1512262941.189106, 13
1512262941.289325, 13
1512262941.389929, 14
1512262941.492759, 14
1512262941.593320, 14
1512262941.694118, 15
1512262941.794724, 14
1512262941.894897, 20
1512262941.995470, 14
1512262942.095665, 16
1512262942.195863, 12
1512262942.296479, 10
1512262942.396974, 6
1512262942.499552, 8
1512262942.600450, 9
1512262942.700595, 8
1512262942.800751, 8
1512262942.900932, 8
1512262943.001062, 9
1512262943.101226, 8
1512262943.201436, 10
1512262943.301715, 11
1512262943.402068, 12
1512262943.502275, 13
1512262943.604245, 12
1512262943.706234, 15
1512262943.806299, 14
1512262943.906463, 14
1512262944.006629, 14
1512262944.106948, 15
1512262944.207122, 15
1512262944.307280, 16
1512262944.407447, 4
1512262944.507703, 1
1512262944.607967, 6
1512262944.708243, 5
1512262944.810090, 4
1512262944.910518, 5
1512262945.011862, 5
1512262945.112695, 5
1512262945.212801, 5
1512262945.312919, 5
1512262945.413007, 7
1512262945.513163, 7
1512262945.613238, 8
1512262945.713310, 8
1512262945.813398, 10
1512262945.913474, 11
1512262946.013549, 11
1512262946.113682, 12
1512262946.213818, 15
1512262946.315740, 15
1512262946.416280, 16
1512262946.517969, 13
1512262946.618502, 14
1512262946.718841, 14
1512262946.819075, 14
1512262946.919201, 15
1512262947.019335, 10
1512262947.119557, 0
1512262947.219727, 5
1512262947.319880, 6
1512262947.420161, 6
1512262947.520338, 6
1512262947.620474, 7
1512262947.720663, 6
1512262947.820799, 6
1512262947.920927, 7
1512262948.021142, 8
1512262948.121424, 9
1512262948.221636, 9
1512262948.321792, 10
1512262948.422102, 11
1512262948.522326, 12
1512262948.622539, 13
1512262948.722764, 16
1512262948.824458, 17
1512262948.926347, 14
1512262949.026553, 14
1512262949.126753, 14
1512262949.226886, 13
1512262949.328299, 14
1512262949.428909, 18
1512262949.529036, 5
1512262949.629189, 0
1512262949.729354, 3
1512262949.829495, 5
1512262949.929678, 5
1512262950.029866, 5
1512262950.130178, 5
1512262950.230353, 5
1512262950.330516, 4
1512262950.430668, 5
1512262950.530898, 6
1512262950.631123, 7
1512262950.731251, 8
1512262950.831397, 8
1512262950.931531, 10
1512262951.031749, 11
1512262951.131875, 11
1512262951.232001, 13
1512262951.332224, 14
1512262951.432499, 13
1512262951.532690, 13
1512262951.633190, 14
1512262951.734940, 13
1512262951.835084, 13
1512262951.935224, 15
1512262952.035469, 18
1512262952.135629, 4
1512262952.236128, 0
1512262952.336814, 4
1512262952.438015, 5
1512262952.538167, 5
1512262952.638394, 4
1512262952.738662, 5
1512262952.838891, 4
1512262952.939027, 5
1512262953.039503, 5
1512262953.139954, 6
1512262953.240152, 6
1512262953.340337, 8
1512262953.440530, 8
1512262953.541191, 9
1512262953.643123, 10
1512262953.745691, 11
1512262953.846001, 13
1512262953.946464, 13
1512262954.046679, 15
1512262954.146770, 15
1512262954.246909, 15
1512262954.348536, 15
1512262954.448678, 15
1512262954.548823, 21
1512262954.649082, 20
1512262954.750065, 10
1512262954.852525, 1
1512262954.955137, 11
1512262955.057952, 11
1512262955.159239, 10
1512262955.259428, 7
1512262955.360787, 9
1512262955.463327, 8
1512262955.563536, 9
1512262955.663896, 10
1512262955.764112, 10
1512262955.864257, 12
1512262955.967664, 12
1512262956.067952, 12
1512262956.168121, 14
1512262956.268401, 15
1512262956.370369, 15
1512262956.470636, 16
1512262956.570834, 19
1512262956.672575, 15
1512262956.773561, 16
1512262956.874312, 14
1512262956.974604, 17
1512262957.075950, 8
1512262957.176185, 7
1512262957.276497, 10
1512262957.376753, 10
1512262957.477009, 10
1512262957.577258, 11
1512262957.677567, 11
1512262957.778226, 10
1512262957.878588, 12
1512262957.978814, 11
1512262958.079468, 13
1512262958.180525, 14
1512262958.280766, 15
1512262958.380901, 16
1512262958.481136, 16
1512262958.581362, 15
1512262958.682029, 14
1512262958.783026, 15
1512262958.883264, 14
1512262958.983524, 15
1512262959.085077, 22
1512262959.185359, 5
1512262959.285604, 0
1512262959.385880, 3
1512262959.486098, 5
1512262959.586331, 6
1512262959.687340, 5
1512262959.787551, 6
1512262959.887735, 5
1512262959.987948, 6
1512262960.088228, 5
1512262960.188844, 7
1512262960.289408, 7
1512262960.390016, 8
1512262960.491193, 9
1512262960.591539, 10
1512262960.691805, 11
1512262960.792161, 12
1512262960.892367, 14
1512262960.992569, 14
1512262961.092780, 14
1512262961.193039, 14
1512262961.294311, 19
1512262961.394754, 15
1512262961.494992, 15
1512262961.595229, 5
1512262961.695541, 11
1512262961.796402, 10
1512262961.896997, 11
1512262961.998029, 10
1512262962.101442, 10
1512262962.204087, 11
1512262962.306590, 10
1512262962.406844, 11
1512262962.507097, 12
1512262962.607365, 12
1512262962.707601, 13
1512262962.807842, 14
1512262962.908093, 15
1512262963.008412, 17
1512262963.108720, 16
1512262963.209030, 14
1512262963.309297, 15
1512262963.409539, 14
1512262963.509791, 17
1512262963.609977, 15
1512262963.710106, 3
1512262963.812014, 3
1512262963.912205, 6
1512262964.012428, 7
1512262964.112676, 7
1512262964.212900, 7
1512262964.313146, 7
1512262964.413338, 8
1512262964.513482, 8
1512262964.613683, 10
1512262964.713880, 11
1512262964.814056, 12
1512262964.914223, 13
1512262965.014520, 16
1512262965.114685, 16
1512262965.214839, 19
1512262965.315822, 20
1512262965.415992, 20
1512262965.516253, 19
1512262965.616515, 19
1512262965.716800, 21
1512262965.817093, 11
1512262965.917378, 13
1512262966.017603, 16
1512262966.117970, 17
1512262966.218229, 17
1512262966.318468, 16
1512262966.418783, 17
1512262966.518984, 18
1512262966.619314, 18
1512262966.719559, 20
1512262966.819759, 20
1512262966.919972, 20
1512262967.020186, 20
1512262967.120360, 21
1512262967.220641, 18
1512262967.320769, 18
1512262967.420960, 20
1512262967.521164, 20
1512262967.621348, 20
1512262967.721622, 21
1512262967.821904, 20
1512262967.922233, 21
1512262968.022465, 19
1512262968.122661, 19
1512262968.225218, 20
1512262968.326028, 22
1512262968.427999, 20
1512262968.529981, 21
1512262968.632031, 21
1512262968.734297, 19
1512262968.834889, 20
1512262968.935118, 21
1512262969.035336, 21
1512262969.135564, 21
1512262969.235821, 20
1512262969.336014, 21
1512262969.436336, 18
1512262969.536985, 20
1512262969.637228, 21
1512262969.737526, 20
1512262969.838179, 20
1512262969.938470, 22
1512262970.038695, 21
1512262970.138928, 17
1512262970.239109, 19
1512262970.339306, 20
1512262970.439617, 20
1512262970.539915, 20
1512262970.640199, 21
1512262970.740581, 21
1512262970.841248, 21
1512262970.941964, 19
1512262971.044123, 19
1512262971.144387, 21
1512262971.244599, 21
1512262971.344782, 21
1512262971.445005, 20
1512262971.545172, 21
1512262971.645369, 20
1512262971.747312, 19
1512262971.847531, 20
1512262971.947691, 21
1512262972.047901, 20
1512262972.149980, 21
1512262972.250276, 21
1512262972.350420, 20
1512262972.450675, 18
1512262972.550977, 20
1512262972.651735, 21
1512262972.752098, 20
1512262972.852938, 21
1512262972.953135, 21
1512262973.053317, 21
1512262973.156706, 19
1512262973.257523, 20
1512262973.357718, 21
1512262973.460550, 21
1512262973.563130, 21
1512262973.666120, 21
1512262973.766857, 21
1512262973.867059, 12
1512262973.967261, 18
1512262974.067811, 19
1512262974.168189, 19
1512262974.268992, 21
1512262974.369143, 21
1512262974.469309, 20
1512262974.570685, 20
1512262974.672730, 21
1512262974.774336, 22
1512262974.874496, 18
1512262974.976637, 19
1512262975.078619, 21
1512262975.180853, 21
1512262975.282023, 21
1512262975.382145, 21
1512262975.484676, 20
1512262975.586253, 21
1512262975.686363, 19
1512262975.786475, 20
1512262975.888272, 20
1512262975.989683, 21
1512262976.090269, 20
1512262976.191831, 20
1512262976.292237, 19
1512262976.394001, 19
1512262976.495256, 20
1512262976.596898, 21
1512262976.697516, 21
1512262976.798316, 21
1512262976.899703, 20
1512262976.999833, 21
1512262977.100033, 19
1512262977.200214, 20
1512262977.300343, 20
1512262977.400566, 21
1512262977.503410, 20
1512262977.605175, 23
1512262977.705994, 18
1512262977.806135, 18
1512262977.906282, 20
1512262978.006413, 20
1512262978.106548, 20
1512262978.206675, 21
1512262978.307736, 21
1512262978.407849, 20
1512262978.508004, 18
1512262978.609676, 20
1512262978.709935, 21
1512262978.810028, 21
1512262978.910236, 21
1512262979.010410, 20
