1516084184.063069, 0, 0.000000
1516084184.163166, 1, 12112.000000
1516084184.263364, 0, 10900.799805
1516084184.363585, 0, 9810.719727
1516084184.463700, 14, 178397.640625
1516084184.563953, 37, 608701.875000
1516084184.664131, 37, 995975.687500
1516084184.764402, 37, 1344522.125000
1516084184.864617, 38, 1670326.000000
1516084184.964855, 37, 1951437.375000
1516084185.064971, 37, 2204437.500000
1516084185.165191, 37, 2432137.750000
1516084185.265584, 38, 2649180.000000
1516084185.365782, 37, 2832406.000000
1516084185.465910, 37, 2997309.500000
1516084185.566032, 37, 3145722.500000
1516084185.666142, 37, 3279294.250000
1516084185.766217, 38, 3411620.750000
1516084185.866304, 37, 3518602.750000
1516084185.966387, 37, 3614886.500000
1516084186.066464, 37, 3701541.750000
1516084186.166622, 37, 3779531.500000
1516084186.266688, 38, 3861834.250000
1516084186.366756, 37, 3923794.750000
1516084186.467042, 37, 3979559.250000
1516084186.567586, 37, 4029747.250000
1516084186.667763, 37, 4074916.500000
1516084186.767846, 38, 4127680.750000
1516084186.868138, 36, 4150944.750000
1516084186.968475, 37, 4183994.250000
1516084187.068640, 37, 4213739.000000
1516084187.168766, 38, 4252621.000000
1516084187.269028, 37, 4275503.000000
1516084187.369196, 37, 4296096.500000
1516084187.469279, 37, 4314631.000000
1516084187.569356, 37, 4331312.000000
1516084187.669456, 38, 4358437.000000
1516084187.769536, 37, 4370737.500000
1516084187.869864, 37, 4381808.000000
1516084187.969969, 37, 4391771.000000
1516084188.070060, 37, 4400738.000000
1516084188.170161, 38, 4420920.000000
1516084188.270268, 37, 4426972.000000
1516084188.370419, 37, 4432419.000000
1516084188.470544, 37, 4437321.000000
1516084188.570628, 37, 4441733.000000
1516084188.670888, 38, 4457815.500000
1516084188.770984, 36, 4448066.000000
1516084188.871090, 38, 4463515.500000
1516084188.971173, 37, 4465308.000000
1516084189.071251, 37, 4466921.000000
1516084189.171387, 37, 4468373.000000
1516084189.271556, 38, 4481791.500000
1516084189.371645, 37, 4481756.500000
1516084189.471774, 37, 4481725.000000
1516084189.571855, 37, 4481696.500000
1516084189.671958, 37, 4481671.000000
1516084189.772043, 38, 4493760.000000
1516084189.872111, 37, 4492528.000000
1516084189.972180, 37, 4491419.000000
1516084190.072245, 37, 4490421.000000
1516084190.172404, 37, 4489523.000000
1516084190.272623, 38, 4500826.500000
1516084190.372690, 37, 4498888.000000
1516084190.472763, 37, 4497143.000000
1516084190.572843, 37, 4495572.500000
1516084190.672916, 37, 4494159.000000
1516084190.773004, 37, 4492887.000000
1516084190.873217, 38, 4503854.500000
1516084190.973297, 37, 4501613.000000
1516084191.073393, 37, 4499595.500000
1516084191.173490, 36, 4485668.000000
1516084191.273588, 37, 4485245.000000
1516084191.373725, 37, 4484864.500000
1516084191.473935, 38, 4496634.000000
1516084191.574069, 37, 4495114.500000
1516084191.674164, 37, 4493747.000000
1516084191.774334, 37, 4492516.500000
1516084191.874602, 38, 4503521.000000
1516084191.974700, 37, 4501313.000000
1516084192.074787, 37, 4499325.500000
1516084192.174880, 37, 4497537.000000
1516084192.274980, 37, 4495927.500000
1516084192.375062, 37, 4494479.000000
1516084192.475214, 38, 4505287.000000
1516084192.575296, 37, 4502902.500000
1516084192.675608, 37, 4500756.000000
1516084192.775712, 37, 4498824.500000
1516084192.876106, 37, 4497086.000000
1516084192.976263, 38, 4507633.500000
1516084193.076344, 37, 4505014.000000
1516084193.176509, 37, 4502656.500000
1516084193.276816, 37, 4500535.000000
1516084193.376923, 38, 4510737.500000
1516084193.477000, 37, 4507808.000000
1516084193.577165, 37, 4505171.000000
1516084193.677346, 36, 4490686.000000
1516084193.777490, 37, 4489761.500000
1516084193.877639, 38, 4501041.500000
1516084193.977948, 37, 4499081.500000
1516084194.078333, 37, 4497317.500000
1516084194.178803, 37, 4495730.000000
1516084194.279065, 38, 4506413.000000
1516084194.379413, 37, 4503915.500000
1516084194.479620, 36, 4489556.000000
1516084194.579959, 36, 4476632.500000
1516084194.680148, 38, 4489225.000000
1516084194.780341, 37, 4488446.500000
1516084194.880621, 37, 4487746.000000
1516084194.981054, 37, 4487115.500000
1516084195.081419, 38, 4498660.000000
1516084195.181533, 37, 4496938.000000
1516084195.281704, 37, 4495388.000000
1516084195.381912, 37, 4493993.000000
1516084195.482050, 37, 4492737.500000
1516084195.582198, 37, 4491608.000000
1516084195.682298, 38, 4502703.000000
1516084195.782415, 37, 4500576.500000
1516084195.882506, 37, 4498663.000000
1516084195.982634, 37, 4496940.500000
1516084196.082779, 38, 4507502.500000
1516084196.182850, 37, 4504896.000000
1516084196.282938, 37, 4502550.500000
1516084196.383028, 37, 4500439.500000
1516084196.483111, 37, 4498539.500000
1516084196.583236, 38, 4508941.500000
1516084196.683386, 36, 4494079.500000
1516084196.783505, 38, 4504927.500000
1516084196.883594, 37, 4502579.000000
1516084196.983680, 37, 4500465.000000
1516084197.084013, 38, 4510674.500000
1516084197.184086, 37, 4507751.000000
1516084197.284169, 37, 4505120.000000
1516084197.384247, 37, 4502752.000000
1516084197.484322, 37, 4500621.000000
1516084197.584418, 37, 4498703.000000
1516084197.684496, 38, 4509088.500000
1516084197.784575, 37, 4506323.500000
1516084197.884925, 37, 4503835.000000
1516084197.985007, 37, 4501595.500000
1516084198.085092, 37, 4499580.000000
1516084198.185174, 38, 4509878.000000
1516084198.285258, 36, 4494922.000000
1516084198.385396, 38, 4505686.000000
1516084198.485574, 37, 4503261.500000
1516084198.585660, 37, 4501079.500000
1516084198.685900, 38, 4511227.500000
1516084198.785993, 37, 4508249.000000
1516084198.886141, 37, 4505568.000000
1516084198.986222, 37, 4503155.000000
1516084199.086314, 37, 4500983.500000
1516084199.186547, 38, 4511141.000000
1516084199.286642, 37, 4508171.000000
1516084199.386775, 37, 4505498.000000
1516084199.486881, 37, 4503092.000000
1516084199.586973, 37, 4500927.000000
1516084199.687345, 38, 4511090.500000
1516084199.787421, 37, 4508125.500000
1516084199.887581, 37, 4505457.000000
1516084199.987758, 37, 4503055.500000
1516084200.089786, 38, 4513006.000000
1516084200.190170, 37, 4509849.500000
1516084200.290545, 37, 4507008.500000
1516084200.390651, 38, 4516563.500000
1516084200.490731, 37, 4513051.000000
1516084200.591132, 37, 4509890.000000
1516084200.691585, 37, 4507045.000000
1516084200.791692, 38, 4516596.500000
1516084200.891808, 37, 4513081.000000
1516084200.991880, 37, 4509917.000000
1516084201.091959, 37, 4507069.500000
1516084201.192051, 37, 4504506.500000
1516084201.292126, 38, 4514312.000000
1516084201.392233, 37, 4511025.000000
1516084201.492375, 37, 4508066.500000
1516084201.592465, 37, 4505404.000000
1516084201.692547, 37, 4503007.500000
1516084201.792634, 38, 4512963.000000
1516084201.892721, 37, 4509810.500000
1516084201.993173, 37, 4506973.500000
1516084202.093359, 37, 4504420.000000
1516084202.193457, 37, 4502122.000000
1516084202.293798, 38, 4512166.000000
1516084202.394078, 37, 4509093.500000
1516084202.494176, 36, 4494216.000000
